coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Apr 23 00:00:03 +0000 2020,,,https://buff.ly/2KmNeJy,1,1253111356410060000,,,,ja,,FALSE,1,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",【サノフィ、GSK】COVID-19ワクチンの開発に向けて、サノフィとGSKが前例のない提携を開始　https://t.co/pKqY6wSafq,https://twitter.com/iyakunews_com/status/1253111356410060801,Mon Feb 19 15:55:52 +0000 2018,iyakunews_com,FALSE,💊製薬業界で日々報道されるニュースのうち、主に経営・契約・基礎研究に関連するニュースを毎日紹介します。その他のニュースは下記のサイトをご覧ください。💻https://t.co/91tURaHRK3,19,1113,0,20,東京 渋谷区,医薬ニュース.com,iyakunews_com,10177,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,https://www.premiumtimesng.com/news/top-news/389257-coronavirus-amid-drop-in-oil-revenues-faac-shares-n781bn-for-march.html,0,1253111352626940000,,,,und,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/fBLxpbjvaN,https://twitter.com/stillcbtallin/status/1253111352626941953,Mon Jul 20 21:03:28 +0000 2009,stillcbtallin,FALSE,Hindsight/Insight/Foresight,2963,288,727,18,Nigeria,Tersoo,stillcbtallin,11634,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,https://www.cnn.com/videos/politics/2020/04/22/carolyn-goodman-las-vegas-mayor-coronavirus-china-cooper-sot-vpx.cnn,0,1253111352647960000,,,,en,,FALSE,3,1.25311E+18,mariejoelle,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @mariejoelle: Cooper reacts to mayor's 'China' remark: Wow, that's really ignorant https://t.co/mI00e9vzKQ",https://twitter.com/MonetteYves/status/1253111352647966722,Thu Apr 25 01:20:36 +0000 2013,MonetteYves,FALSE,,1,0,26,0,montréal,yves monette,MonetteYves,50,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,,0,1253111356707880000,,,,en,,,1527,1.25309E+18,RWPUSA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RWPUSA: We have seen retaliation by @realDonaldTrump against loyal public servants time after time. First the FBI, then the military an…",https://twitter.com/MarilynNull/status/1253111356707885056,Mon Jul 11 00:11:24 +0000 2016,MarilynNull,FALSE,Retired fed who loves to travel.,15067,52,101,0,,Marilyn Null,MarilynNull,26517,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,DrRedfield Coronavirus,,,0,1253111356431240000,,,,en,,,278,1.25309E+18,DrGJackBrown,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DrGJackBrown: #DrRedfield — No competent epidemiologist will maintain that on 28 Feb. 2020, the US had only 14 cases of #Coronavirus. Y…",https://twitter.com/toppsin50/status/1253111356431241216,Thu Nov 11 21:12:06 +0000 2010,toppsin50,FALSE,"law and order centrist, poker novice, vet, hater of the mean. Defeat the baby king. Let’s make lying wrong again.",45404,458,663,0,"Oregon, USA",geo,toppsin50,59032,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,https://www.theguardian.com/world/2020/apr/23/italians-call-for-justice-for-relatives-killed-by-coronavirus?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1587599269,0,1253111356590620000,,,,en,,FALSE,71,1.25311E+18,guardian,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @guardian: Italians call for justice for relatives killed by coronavirus https://t.co/DeTEifaFMM,https://twitter.com/chris_ntagz/status/1253111356590620675,Thu Feb 15 21:54:54 +0000 2018,chris_ntagz,FALSE,"Rudasumbwa ko ari wowe, Rudasimburwa akaba wowe,mutima wanjye mbe rukundo rwiza rwaruse byose Ni wowe!Ndaje ngusange nshire agahinda🇷🇼🎶🎶🎶",4876,186,207,0,"Turin,Italy",Chris Ntaganda,chris_ntagz,1778,,http://itsepic.cn.it,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,https://twitter.com/GOPChairwoman/status/1252986958852304896,0,1253111355936240000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","That should only be done by the medical community and CDC in observance of HIPPA laws, not any outside group.
That has to be illegal. https://t.co/gmdmwrhgzU",https://twitter.com/PatriciaMenefee/status/1253111355936247813,Thu Oct 13 02:53:51 +0000 2011,PatriciaMenefee,FALSE,"Conservative, pro life, constitutionalist, pro Israel. The Lord is my light and my salvation, whom shall I fear?",2980,1436,2308,21,Lone Star State,Patricia Menefee,PatriciaMenefee,79675,,,FALSE
,Thu Apr 23 00:00:04 +0000 2020,,,https://www.mypanhandle.com/news/walton-county/st-joe-foundation-grants-funds-to-surrounding-medical-facilities/,3,1253111360227090000,,,,en,,FALSE,2,,,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",St. Joe Foundation officials say donations to the healthcare industry help everyone during the COVID-19 pandemic crisis. https://t.co/stxxbe9AUq,https://twitter.com/MbiersterTV/status/1253111360227094528,Mon Jun 03 15:42:53 +0000 2019,MbiersterTV,FALSE,"Reporter for WMBB Channel 13 in Panama City, Florida
Ole Miss Alum
-Atlanta-",250,462,132,4,"Panama City Beach, FL",Madalyn Bierster,MbiersterTV,341,,https://www.mypanhandle.com/author/madalyn-bierster/,TRUE
,Thu Apr 23 00:00:03 +0000 2020,,,,0,1253111356208920000,,,,es,,,9,1.25302E+18,El_Universal_Mx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @El_Universal_Mx: En lo que se prevé como la etapa de mayor contagio, México entró a la fase 3 por Covid-19. Apenas el pasado 28 de febr…",https://twitter.com/alanmezapardo/status/1253111356208922627,Fri Apr 13 00:52:53 +0000 2018,alanmezapardo,FALSE,K9 Consultores CEO 💡,33989,424,4982,0,"Cuauhtémoc, CDMX",Alan Mez,alanmezapardo,37619,,https://k9energy.com.mx/,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,,0,1253111356506680000,,,,en,,,19407,1.25304E+18,joshtpm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @joshtpm: Las Vegas Mayor offers city as ""control group"", ""we offer to be a control group"" to see how many people die without social dis…",https://twitter.com/svsfsu29/status/1253111356506681344,Thu Jul 09 14:21:32 +0000 2009,svsfsu29,FALSE,Graduate and Die Hard Fan of Florida State University.Enjoy Watching/Talking about All Sports (except Golf.),48177,919,2241,18,"NewBrunswick,Tally,Tampa",Lipstick&Sports👄🏈,svsfsu29,32481,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,,0,1253111352828320000,,,,es,,,142,1.25294E+18,RosadeLejos6,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @RosadeLejos6: Infectólogos argentinos advierten que para tener una tasa eficaz de letalidad del COVID-19 hay que incrementar los testeo…,https://twitter.com/valemvaz/status/1253111352828321794,Sun Nov 15 03:13:19 +0000 2015,valemvaz,TRUE,,2477,37,356,1,,valeria vazquez,valemvaz,3446,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,https://twitter.com/DoRanzinza/status/1253111352345927680/video/1,,0,1253111352345920000,,,,pt,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Esse aí deve tá com COVID https://t.co/khWSgW863N,https://twitter.com/DoRanzinza/status/1253111352345927680,Sat Jan 25 12:04:01 +0000 2020,DoRanzinza,FALSE,"memes, vídeos, coisas engraçadas e trolar com todos.",1477,33,38,0,Brasil,Ranzinzazoeiro_do Brasil,DoRanzinza,743,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,,3,1253111356334550000,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I didnt realize how much money i was wasting until i was forced to stay home and im really concerned about my pre-pandemic spending habits,https://twitter.com/yesi_cee/status/1253111356334551041,Tue Jun 11 22:35:51 +0000 2013,yesi_cee,FALSE,If @youngestgoose tells me I'm funny one more time it's gonna get to my head,45079,236,205,1,Somewhere in the Golden State,Yaaasssenia,yesi_cee,27756,,http://instagram.com/yesiceeyou,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,,0,1253111352874360000,,,,es,,,64,1.25297E+18,GabrielaSCZ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GabrielaSCZ: Propuestas urgentes de @LuchoXBolivia:
1. Establecer un precio máximo de pruebas COVID-19 para laboratorios privados
2. Pr…",https://twitter.com/Rodiciolivo/status/1253111352874369033,Tue Oct 16 01:41:48 +0000 2012,Rodiciolivo,FALSE,"Ingeniero Civil, especialista en estructuras, comprometido con la lucha de los pobres por una patria libre.",5620,78,141,0,,Rodolfo Rodriguez Ol,Rodiciolivo,11502,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,https://twitter.com/entornoint/status/1253111352282890241/photo/1,http://www.entornointeligente.com/urge-evaluar-el-voto-electrnico-ante-la-pandemia-del-coronavirus,0,1253111352282890000,,,,es,,FALSE,0,,,"<a href=""https://www.entornointeligente.com"" rel=""nofollow"">APPREBAUTOTW</a>",Urge evaluar el voto electrónico ante la pandemia del coronavirus https://t.co/nWszM54HAQ https://t.co/k0WNPzzlr0,https://twitter.com/entornoint/status/1253111352282890241,Tue Feb 18 14:57:57 +0000 2014,entornoint,FALSE,Medio digital allanado por la dictadura de Nicolas Maduro. Más de 19 años informando para el mundo entero.,1478,11022,11649,13,USA,EntornoInteligente.com,entornoint,119660,,https://entornointeligente.com,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,https://decoracion.trendencias.com/otros-espacios/vida-confinamiento-asi-medidas-que-convertiran-al-vp-plaza-espana-bunker-frente-al-coronavirus,0,1253111351540670000,,,,es,,FALSE,1,,,"<a href=""http://www.weblogssl.com"" rel=""nofollow"">TweetPublishedPost</a>",La vida tras el confinamiento: así son las medidas que convertirán al hotel VP Plaza de España en un búnker frente al coronavirus https://t.co/TlqZRBP5da,https://twitter.com/diarioviajero/status/1253111351540678657,Thu Nov 06 10:11:28 +0000 2008,diarioviajero,FALSE,Los mejores destinos para viajar por España y el mundo.,20,81863,6,1490,,Diario del Viajero,diarioviajero,21745,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,https://twitter.com/seanhannity/status/1253036704644153344,0,1253111352295630000,,,,en,,FALSE,5,1.25311E+18,Burkmc,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Burkmc: Oh good! It’s time to expose the Trump admin for the corrupt and incompetent frauds they’re. https://t.co/0dIt8j4mv7,https://twitter.com/Snapandbud/status/1253111352295636993,Tue Jun 09 13:11:18 +0000 2009,Snapandbud,FALSE,,613032,4193,5001,37,,#SheIsOurPresident,Snapandbud,234362,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,,0,1253111352501110000,,,,es,,,4,1.25307E+18,PiuJorquera,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @PiuJorquera: Mí sueño 🥺,https://twitter.com/valbenitez_/status/1253111352501116933,Sat Jan 18 03:13:01 +0000 2020,valbenitez_,FALSE,las pibas primero 💜💚,4896,296,322,0,"Río Negro, Argentina",Vale,valbenitez_,3106,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,CoveringCOVID COVID19,https://twitter.com/ICFJ/status/1253111356624117760/photo/1,https://buff.ly/2XSjH2u,2,1253111356624110000,,,,en,,FALSE,2,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Journalists #CoveringCOVID aren’t just trying to keep up with the pace of new information on #COVID19, they are also grappling with documenting the losses many communities are grieving. Italian journalist Giusi Fasano’s (@Corriere) spoke to @IJNet: https://t.co/ZR29YvJf8v https://t.co/DccyJeTgbE",https://twitter.com/ICFJ/status/1253111356624117760,Tue Dec 02 14:25:00 +0000 2008,ICFJ,FALSE,The International Center for Journalists (ICFJ) is a nonprofit that supports the truth tellers. Follow our @IJNet and @ICFJKnight accounts. #ItTakesAJournalist,4211,66936,1781,1985,"Washington, DC",ICFJ,ICFJ,38442,,http://www.icfj.org,TRUE
,Thu Apr 23 00:00:03 +0000 2020,,,https://www.clarionledger.com/story/news/health/2020/04/21/coronavirus-covid-toes-may-symptom-covid-19-young-people/2994930001/,2,1253111356657660000,,,,en,,FALSE,4,,,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",Doctors say what's most interesting about 'COVID toes' is that it seems to appear in coronavirus patients who don’t exhibit any symptoms. https://t.co/vS2vwOmhB8,https://twitter.com/clarionledger/status/1253111356657668096,Sat Feb 23 20:19:53 +0000 2008,clarionledger,FALSE,Part of the USA TODAY Network. Got a news tip? Send an e-mail to online@jackson.gannett.com.,1389,155715,847,1137,"Jackson, Mississippi",Clarion Ledger,clarionledger,165549,,http://www.clarionledger.com,TRUE
,Thu Apr 23 00:00:02 +0000 2020,,,https://lnkd.in/eJSuxXY,0,1253111352043930000,,,,en,,FALSE,0,,,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","The United States is now at the forefront of the coronavirus pandemic, after weeks of watching from a distance as it engulfed one country after another. https://t.co/vEH992VSvi",https://twitter.com/BasharO70891106/status/1253111352043933697,Wed Aug 08 21:14:49 +0000 2018,BasharO70891106,FALSE,"Sales, Marketing, and Business Development -Enterprise Accounts at Assurant, Inc.",420,15,101,0,,Bashar Omar,BasharO70891106,4499,,,FALSE
,Thu Apr 23 00:00:05 +0000 2020,,,,0,1253111365662910000,,,,en,,,1,1.25258E+18,Lucy_Mirror,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Lucy_Mirror: Missing live music? Enjoy a cool slice of Simply Dan Lockdown Sessions - Share and RT 💖directed by @jacthesax 🎉🎉🎉 https://…,https://twitter.com/uniquefitness58/status/1253111365662912512,Thu Sep 26 10:34:40 +0000 2019,uniquefitness58,FALSE,#nakedattraction #RealityTv #England⚽️ #WWE 🎥YouTube veganfitnessman11 https://t.co/nXnCZ8wisF 📸Insta UniqueHomeFitnessTv,11004,400,4962,0,"Leeds, England",uniquehomefitnesstv,uniquefitness58,15394,,https://www.instagram.com/uniquehomefitnesstv/?hl=en,FALSE
,Thu Apr 23 00:00:04 +0000 2020,LosAngelesTimes,,https://www.latimes.com/opinion/story/2020-04-21/live-free-or-die-isnt-a-hypothetical-choice-in-a-pandemic http://nippynews.asia,0,1253111360784930000,,,,en,,FALSE,0,,,"<a href=""https://www.nippynews.asia"" rel=""nofollow"">NippyTweet</a>","Los Angeles Times - Editorial: In this pandemic its Live free  and die
 #LosAngelesTimes
 - https://t.co/5lJOLQcLtx
    
[https://t.co/Le5Szjt2uA]",https://twitter.com/nippynews/status/1253111360784936961,Wed Sep 07 19:05:22 +0000 2011,nippynews,FALSE,Came up with the idea of NippyNews ...........try out https://t.co/fZtWPhwY5X,0,1127,105,116,,NippyNews,nippynews,406955,,http://www.nippynews.asia,FALSE
,Thu Apr 23 00:00:06 +0000 2020,,,,0,1253111368686940000,,,,en,,,62147,1.25277E+18,PrettyEyedTye,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @PrettyEyedTye: My childhood bestfriend is dead. Not from COVID19. She died b/c a racist healthcare system means that Black women in Ame…,https://twitter.com/Kassidy26_/status/1253111368686940161,Fri Aug 01 21:31:20 +0000 2014,Kassidy26_,FALSE,19 $kassidycostello,17478,206,237,1,"Venice, FL",red,Kassidy26_,10179,,http://instagram.com/kassidycostello,FALSE
,Thu Apr 23 00:00:05 +0000 2020,,,,0,1253111365411060000,,,,en,,,2315,1.25271E+18,CBCKatie,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CBCKatie: Am waiting for the Coronavirus task force briefing to begin, and a man I believe to be a host on Fox News just called NYC May…",https://twitter.com/christinerich1/status/1253111365411065857,Fri Jul 24 16:45:14 +0000 2009,christinerich1,FALSE,,90365,1401,1091,0,,Elvis mom 🇱🇷#KAG WWG1WGA #Trump202Q🇱🇷,christinerich1,72633,,,FALSE
,Thu Apr 23 00:00:05 +0000 2020,,,,0,1253111364958260000,,,,en,,,900,1.25305E+18,yashar,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @yashar: News: The doctor who led the federal agency involved in developing a coronavirus vaccine said on Wednesday that he was removed…,https://twitter.com/rachelquenzer/status/1253111364958261255,Mon Jan 05 17:14:50 +0000 2009,rachelquenzer,FALSE,"Mother. Writer. Recipe Creator. Dog lover. Chicken mama. Married cat lady. Michigan farm girl. I really do care, do you?",148699,30372,30005,400,,Rachel Quenzer,rachelquenzer,94055,,,FALSE
,Thu Apr 23 00:00:05 +0000 2020,,,,0,1253111365394470000,,,,en,,,22,1.25311E+18,BET,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BET: Join us in celebration of hope, resilience and the opportunity to give back! The Saving OurSelves Covid-19 Relief Effort starts NO…",https://twitter.com/ShaunsSmile/status/1253111365394477065,Wed Jun 26 19:59:25 +0000 2019,ShaunsSmile,FALSE,My blog. Things I love. Food.☺️ #NewBeginnings🥂,4268,32,65,0,,ShaunsSmile,ShaunsSmile,3984,,http://itsshaunsworld2.com,FALSE
,Thu Apr 23 00:00:04 +0000 2020,SmartNews,,https://lawandcrime.com/covid-19-pandemic/chuck-grassley-is-concerned-that-trump-effectively-eliminated-oversight-of-pandemic-cares-act-recovery-inspector-general/,1,1253111360608590000,,,,en,,FALSE,0,,,"<a href=""https://www.smartnews.com/"" rel=""nofollow"">SmartNews | スマートニュース</a>","Give us a break, Grassley dropped all oversight in 2016.
 Chuck Grassley Is ‘Concerned’ That Trump Effectively Eliminated Oversight of Pandemic Recovery https://t.co/HVyDtRR8cY #SmartNews",https://twitter.com/OMAHAGEMGIRL/status/1253111360608595969,Sun Jul 10 20:43:00 +0000 2011,OMAHAGEMGIRL,FALSE,"53 yo Military Brat🇺🇲 #BidenHarris2020
#HopeOverFear
🎙Recovering DJ
🔬Science
🏘Real Estate Investor
☠Punk Rock Liberal
⚒Rockhound
🏈Chief's Fan",174794,7280,7286,207,"Omaha, NE",Janice Jhana Elks🎃🇺🇸,OMAHAGEMGIRL,296474,,http://page.is/janice-e,FALSE
,Thu Apr 23 00:00:04 +0000 2020,,,,0,1253111360617090000,,,,en,,,9,1.25296E+18,ChadBown,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ChadBown: In coronavirus times, some governments think export limits are the answer to food security fears.

But imposing export restri…",https://twitter.com/revolution_fr/status/1253111360617091072,Sun Jan 31 15:29:54 +0000 2016,revolution_fr,FALSE,"Right Dreamers. Synthetize.
Compte partagé.",870005,2810,5002,1998,U,Meruem Gerwald-Isaac 🌟World Torn Apart🌊 Lockdown,revolution_fr,1001051,,,FALSE
,Thu Apr 23 00:00:05 +0000 2020,COVID19,,,0,1253111365335570000,,,,en,,,149,1.25311E+18,SenatorDurbin,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SenatorDurbin: By holding our ground for 5 days on #COVID19 aid bill, @SenateDems added $100B for hospitals &amp; testing. After weeks of f…",https://twitter.com/CathyGTexas/status/1253111365335572482,Fri Jun 28 04:35:46 +0000 2019,CathyGTexas,FALSE,"army mom,grandma. love politics and reading. also I'm in tweeter jail..my other account is Democrat Army mom CVG 61",82432,788,1921,0,,Cathy G,CathyGTexas,61527,,,FALSE
,Thu Apr 23 00:00:04 +0000 2020,,,,0,1253111360549990000,jorgeasaldivar,1.25311E+18,249242310,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@SamSeedShagDog February 24th, 2020 Pelosi visits Chinatown due to qualms about the Chinese Virus. January 22, 2020 the first case of the China coronavirus aka Wuhan coronavirus, aka COVID-19 was reported in the USA.",https://twitter.com/jorgeasaldivar/status/1253111360549990400,Tue Feb 08 17:15:31 +0000 2011,jorgeasaldivar,FALSE,"I'm in sales and I fish. 
#2A #Trump2020 #TrumpTheGreat #Trump2020Landslide 
Marxism is the doctrine of envy.
Unpopular (my own) opinions below.",8247,147,558,8,"Oklahoma City, OK",Jorge Saldívar,jorgeasaldivar,3177,,,FALSE
,Thu Apr 23 00:00:04 +0000 2020,COVID19 COVID20,https://twitter.com/ZeFilou/status/1253111360633868288/photo/1,,0,1253111360633860000,AmbassadeChine,1.25289E+18,1.1616E+18,fr,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@AmbassadeChine Trailer de la saison 1 de #COVID19: Comment les chinois ont étouffé le coronavirus. 

A venir,  la saison 2 : #COVID20. https://t.co/zOpKSWzLf1",https://twitter.com/ZeFilou/status/1253111360633868288,Fri Nov 14 23:52:18 +0000 2008,ZeFilou,FALSE,"Juste un doigt...
#JeSuisProf",341,19,53,0,EARTH ,GoldFinger,ZeFilou,6084,,,FALSE
,Thu Apr 23 00:00:04 +0000 2020,,,,0,1253111360713440000,,,,en,,,37,1.25299E+18,s_webber,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @s_webber: The GOP’s current squealing is to deflect from their complicity in empowering the CCP, as they desperately try to redirect an…",https://twitter.com/jcmarycal/status/1253111360713449472,Fri Sep 23 23:12:44 +0000 2016,jcmarycal,FALSE,Government & Politics. Proud daughter of a WW2 Vet.Proud my Father raised 5 children to denounce bigotry.,242485,722,427,5,"Jefferson City, MO",Mary Callahan,jcmarycal,147850,,,FALSE
,Thu Apr 23 00:00:05 +0000 2020,SantaFe QuedateEnCasa,,,0,1253111364865920000,,,,es,,,5,1.25311E+18,gerdellamonica,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @gerdellamonica: 14 días consecutivos que en la ciudad de #SantaFe no se registran casos de coronavirus. 😀

#QuedateEnCasa",https://twitter.com/solnez2010/status/1253111364865929218,Thu Apr 29 19:26:51 +0000 2010,solnez2010,FALSE,,10816,270,1421,2,,Sole Martínez,solnez2010,3491,,,FALSE
,Thu Apr 23 00:00:04 +0000 2020,,,,0,1253111360873020000,,,,es,,,1371,1.25311E+18,ActualidadRT,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @ActualidadRT: Los servicios de emergencias de las zonas más empobrecidas de Nueva York están al borde de la saturación por el alto núme…,https://twitter.com/obric1/status/1253111360873025537,Sat May 01 14:12:45 +0000 2010,obric1,FALSE,BOLIVARIANO,17448,1692,2618,5,Acarigua,Omar,obric1,44935,,,FALSE
,Thu Apr 23 00:00:04 +0000 2020,,,https://twitter.com/MarySonicWoo/status/1253105527711608833,1,1253111360994630000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I propose that we replace this president with a rotating College of Twelve Year Olds
 
[🧢 to PK Wrigley] https://t.co/L2NNIbzctw",https://twitter.com/pkmonaghan/status/1253111360994639874,Mon Oct 04 20:08:03 +0000 2010,pkmonaghan,FALSE,"Landscape boy in a portrait world. Music industry refugee, Chicago, photo, astro, history, MS. *I tweet a lot*",19029,2227,3099,178,chi.il.us,Patrick Monaghan,pkmonaghan,252900,,https://flickr.com/photos/pkmonaghan/,FALSE
,Thu Apr 23 00:00:04 +0000 2020,,,https://www.zerohedge.com/geopolitical/covid-19-oil-below-zero-there-way-forward,0,1253111360759760000,,,,en,,FALSE,0,,,"<a href=""http://zippy.sofasage.com"" rel=""nofollow"">__zippy_tweeter</a>",COVID-19 &amp; Oil Below Zero: Is There A Way Forward? https://t.co/O26q19WOnR,https://twitter.com/ZH_Freed/status/1253111360759762946,Thu Oct 20 15:49:36 +0000 2011,ZH_Freed,FALSE,,0,339,1,9,,Just another bot,ZH_Freed,7693,,,FALSE
,Thu Apr 23 00:00:05 +0000 2020,,,,0,1253111365142670000,,,,en,,,391,1.25311E+18,AliNouriPhD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AliNouriPhD: In just one week, the Trump team 

1. Announced cuts to @WHO - agency fighting COVID19; 
2. Threatened cuts to @NIH - agen…",https://twitter.com/genophoria/status/1253111365142671361,Wed Jun 17 16:18:32 +0000 2009,genophoria,FALSE,"Assistant Professor @UCSF @Ucsf_Biochem @UCSF_BCHSI @UCSFCancer | {Computational, Systems, RNA} biologist | Formerly @PrincetonGrad @RockefellerUniv",4474,1850,888,26,San Francisco,Hani Goodarzi,genophoria,1766,,http://goodarzilab.ucsf.edu/,FALSE
,Thu Apr 23 00:00:04 +0000 2020,,,,0,1253111360734590000,,,,en,,,382,1.25302E+18,rtenews,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @rtenews: An Post is making a special posting rate of just €2.95 per package available to independent booksellers for posting book packa…,https://twitter.com/PaulG1790/status/1253111360734597120,Sat Jun 10 07:31:51 +0000 2017,PaulG1790,FALSE,We’ve got to the point where protecting capital is much more important than anybody’s life. How do we dig out of that? How do we change?,8785,73,123,1,"Waterford, Ireland",Paul Griffin,PaulG1790,4137,,,FALSE
,Thu Apr 23 00:00:05 +0000 2020,認可園 認可外 保育園落ちた 初マタさんと繋がりたい 新型コロナウィルス 墨田区,,https://www.chillpro.jp/column/45/ https://www.chillpro.jp/column/?category=corona,0,1253111365503500000,,,,ja,,FALSE,0,,,"<a href=""https://social-dog.net/"" rel=""nofollow"">SocialDog for Twitter</a>","【最新版】墨田区の保育園でのコロナの対応は？育休・保活はどうすればいい？

https://t.co/utgM1m5B6t

RTお願いします！

#認可園 #認可外 #保育園落ちた #初マタさんと繋がりたい #新型コロナウィルス #墨田区

その他のコロナ情報はこちらで確認下さい。
↓↓↓
https://t.co/A5QSz8ktjs",https://twitter.com/chillpro_Gouth/status/1253111365503508482,Mon Jun 10 06:08:11 +0000 2019,chillpro_Gouth,FALSE,都内No.1の保育園検索サイト「ちるぷろ」公式アカウントです。今後は全国の保育園を掲載予定です💡 #保活 についての情報を掲載✨その他 #育児 や #保育園探し に関する豆知識などを発信中です💭中の人は1歳女児を子育て中🤱🏻Instagramはこちら▶https://t.co/RHCJJgQFuS　,6595,1088,2548,1,,ちるぷろ@保活情報サイト,chillpro_Gouth,3397,,https://chillpro.jp/,FALSE
